"state","county","tract","NAME","medianage","income","totalpop","poverty","hispanic","white","black","geoid"
"48","061","012402","Census Tract 124.02, Cameron County, Texas",35.4,37606,4882,26.08,79.29,86.26,1.37,"48061012402"
"48","061","012504","Census Tract 125.04, Cameron County, Texas",26.6,35352,14869,26.04,92.72,89.67,0.13,"48061012504"
"48","061","012505","Census Tract 125.05, Cameron County, Texas",22.3,27971,9623,42.37,97.43,93.23,0.12,"48061012505"
"48","061","012506","Census Tract 125.06, Cameron County, Texas",43.9,49629,3598,20.51,71.21,91.33,0,"48061012506"
"48","061","012507","Census Tract 125.07, Cameron County, Texas",26.2,24612,6300,39.39,94.16,90.94,0.81,"48061012507"
"48","061","012508","Census Tract 125.08, Cameron County, Texas",35,38295,2358,34.73,81.3,96.18,0,"48061012508"
"48","061","012607","Census Tract 126.07, Cameron County, Texas",20.3,36719,2430,42.26,100,88.77,0,"48061012607"
"48","061","012608","Census Tract 126.08, Cameron County, Texas",29,30758,3501,32.59,85.66,88.95,0,"48061012608"
"48","061","012609","Census Tract 126.09, Cameron County, Texas",22.2,23656,8788,52.64,100,93.45,0.49,"48061012609"
"48","061","012612","Census Tract 126.12, Cameron County, Texas",27.7,52031,6595,12.89,91.24,94.27,0,"48061012612"
"48","061","012613","Census Tract 126.13, Cameron County, Texas",31.2,56196,4930,22.22,85.48,85.15,0,"48061012613"
"48","061","012700","Census Tract 127, Cameron County, Texas",25.3,30303,5944,27.41,93.41,88.49,0,"48061012700"
"48","061","012800","Census Tract 128, Cameron County, Texas",37.2,24938,4252,37.84,97.34,90.03,0,"48061012800"
"48","061","012900","Census Tract 129, Cameron County, Texas",35.2,47424,3907,19.32,82.93,91.09,0.67,"48061012900"
"48","061","013002","Census Tract 130.02, Cameron County, Texas",28.9,40992,4261,15.72,82.54,86.86,1.24,"48061013002"
"48","061","013003","Census Tract 130.03, Cameron County, Texas",24.9,18177,2104,42.77,95.29,90.54,1.85,"48061013003"
"48","061","013004","Census Tract 130.04, Cameron County, Texas",44.1,30833,2517,20.9,91.54,86.13,0,"48061013004"
"48","061","013102","Census Tract 131.02, Cameron County, Texas",29.4,41429,3225,28.71,87.1,88.22,0,"48061013102"
"48","061","013104","Census Tract 131.04, Cameron County, Texas",34.1,36211,3969,25.58,86.67,87.18,0,"48061013104"
"48","061","013106","Census Tract 131.06, Cameron County, Texas",23.2,18550,3892,51.64,94.66,93.37,0,"48061013106"
"48","061","013203","Census Tract 132.03, Cameron County, Texas",18,18986,2385,66.83,96.77,93.71,0,"48061013203"
"48","061","013204","Census Tract 132.04, Cameron County, Texas",26.3,28860,2495,41,95.43,90.34,2.85,"48061013204"
"48","061","013205","Census Tract 132.05, Cameron County, Texas",26.3,29507,3721,34.35,98.17,93.04,0,"48061013205"
"48","061","013206","Census Tract 132.06, Cameron County, Texas",23,22036,3612,54.21,99.72,83.42,0,"48061013206"
"48","061","013207","Census Tract 132.07, Cameron County, Texas",32.3,23004,4554,46.09,92.69,86.28,0,"48061013207"
"48","061","013303","Census Tract 133.03, Cameron County, Texas",24.9,39151,4061,32.82,95.59,92.54,0,"48061013303"
"48","061","013305","Census Tract 133.05, Cameron County, Texas",27,21659,4727,47.05,99.51,91.24,0,"48061013305"
"48","061","013306","Census Tract 133.06, Cameron County, Texas",22.8,22404,3599,49.35,99.19,87.47,0,"48061013306"
"48","061","013307","Census Tract 133.07, Cameron County, Texas",28.3,15737,1758,58.02,97.55,93.12,0,"48061013307"
"48","061","013308","Census Tract 133.08, Cameron County, Texas",24.4,23387,3626,45.56,98.4,86.21,3.89,"48061013308"
"48","061","013309","Census Tract 133.09, Cameron County, Texas",21.2,26856,3397,45.13,100,91.2,0,"48061013309"
"48","061","013401","Census Tract 134.01, Cameron County, Texas",25.3,16403,2540,52.6,94.37,81.3,0,"48061013401"
"48","061","013402","Census Tract 134.02, Cameron County, Texas",39.1,19680,1962,43.53,97.04,82.42,1.27,"48061013402"
"48","061","013500","Census Tract 135, Cameron County, Texas",37.8,58857,2786,13.52,83.24,90.2,0,"48061013500"
"48","061","013600","Census Tract 136, Cameron County, Texas",40.3,22750,3203,37.33,88.45,90.57,0,"48061013600"
"48","061","013700","Census Tract 137, Cameron County, Texas",27.3,16996,3800,56.61,96.11,90.18,0,"48061013700"
"48","061","013801","Census Tract 138.01, Cameron County, Texas",34.8,14826,3170,50.43,97.76,90.06,0,"48061013801"
"48","061","013802","Census Tract 138.02, Cameron County, Texas",29.8,11875,3318,66.37,99.07,93.37,0,"48061013802"
"48","061","013901","Census Tract 139.01, Cameron County, Texas",24.5,19591,2983,41.33,99.33,86.19,0,"48061013901"
"48","061","013902","Census Tract 139.02, Cameron County, Texas",28,19493,4702,48.29,99.34,89.96,0,"48061013902"
"48","061","013903","Census Tract 139.03, Cameron County, Texas",28.6,24335,4507,39.2,97.36,88.84,0.55,"48061013903"
"48","061","014001","Census Tract 140.01, Cameron County, Texas",36.7,17019,2015,43.62,86.85,94.19,1.59,"48061014001"
"48","061","014002","Census Tract 140.02, Cameron County, Texas",38.3,15000,2436,59.93,99.22,96.59,0,"48061014002"
"48","061","014100","Census Tract 141, Cameron County, Texas",22.9,23167,11189,48.27,99.29,89.66,0.11,"48061014100"
"48","061","014200","Census Tract 142, Cameron County, Texas",24.3,27589,4845,33.56,94.32,94.84,0,"48061014200"
"48","061","014300","Census Tract 143, Cameron County, Texas",29.6,23657,4256,36.93,90.88,91.52,1.13,"48061014300"
"48","061","014400","Census Tract 144, Cameron County, Texas",27.3,47662,12315,24.12,89.82,88.34,0.24,"48061014400"
"48","061","014500","Census Tract 145, Cameron County, Texas",22.7,33991,8572,28.5,86.71,91.16,0.9,"48061014500"
"48","061","980001","Census Tract 9800.01, Cameron County, Texas",NA,NA,NA,NA,NA,NA,NA,"48061980001"
"48","061","980100","Census Tract 9801, Cameron County, Texas",NA,NA,57,100,100,100,0,"48061980100"
"48","061","990000","Census Tract 9900, Cameron County, Texas",NA,NA,NA,NA,NA,NA,NA,"48061990000"
"48","063","950101","Census Tract 9501.01, Camp County, Texas",38.1,34120,3018,18.12,8.61,85.39,13.95,"48063950101"
"48","063","950102","Census Tract 9501.02, Camp County, Texas",48.6,44269,4293,14.37,15.89,84.35,13.58,"48063950102"
"48","063","950200","Census Tract 9502, Camp County, Texas",31.9,28817,4977,27.22,29.19,68.74,24.29,"48063950200"
"48","065","950100","Census Tract 9501, Carson County, Texas",44.1,51792,2459,9.39,5.21,95.2,0,"48065950100"
"48","065","950200","Census Tract 9502, Carson County, Texas",40.2,57973,3825,3.28,9.62,91.97,1.49,"48065950200"
"48","067","950100","Census Tract 9501, Cass County, Texas",46.4,42101,6423,13.56,2.66,89.07,8.39,"48067950100"
"48","067","950200","Census Tract 9502, Cass County, Texas",49.6,25972,2636,20.14,0.08,71.47,27.01,"48067950200"
"48","067","950300","Census Tract 9503, Cass County, Texas",43.8,37434,1731,17.27,1.21,78.97,19.82,"48067950300"
"48","067","950400","Census Tract 9504, Cass County, Texas",43.7,31698,5306,26.58,1.81,66.11,32,"48067950400"
"48","067","950500","Census Tract 9505, Cass County, Texas",44.4,48259,2759,11.2,2.54,93.44,5.15,"48067950500"
"48","067","950600","Census Tract 9506, Cass County, Texas",41.9,35489,6468,18.41,6.35,78.49,17.81,"48067950600"
"48","067","950700","Census Tract 9507, Cass County, Texas",41.1,34260,4931,25.44,5.33,82.36,14.09,"48067950700"
"48","069","950100","Census Tract 9501, Castro County, Texas",38.5,44444,1503,4.26,27.81,94.94,0,"48069950100"
"48","069","950200","Census Tract 9502, Castro County, Texas",32.8,28393,4254,30.74,66.88,89.49,3.55,"48069950200"
"48","069","950300","Census Tract 9503, Castro County, Texas",36.9,36328,2091,22.11,55.71,83.36,2.97,"48069950300"
"48","071","710100","Census Tract 7101, Chambers County, Texas",33.9,66383,6764,11.6,12.92,88.85,2.72,"48071710100"
"48","071","710200","Census Tract 7102, Chambers County, Texas",33.5,87400,15253,9,19.91,81.56,9.34,"48071710200"
"48","071","710300","Census Tract 7103, Chambers County, Texas",46.2,41315,2245,13.45,12.83,63.65,23.39,"48071710300"
"48","071","710401","Census Tract 7104.01, Chambers County, Texas",43.1,50133,4935,12.44,18.68,85.39,8.47,"48071710401"
"48","071","710500","Census Tract 7105, Chambers County, Texas",47.6,49525,3174,9.87,24.83,77.41,10.59,"48071710500"
"48","071","710600","Census Tract 7106, Chambers County, Texas",NA,NA,NA,NA,NA,NA,NA,"48071710600"
"48","071","990000","Census Tract 9900, Chambers County, Texas",NA,NA,NA,NA,NA,NA,NA,"48071990000"
"48","073","950100","Census Tract 9501, Cherokee County, Texas",40.7,38683,4209,19.77,27.08,89.93,5.61,"48073950100"
"48","073","950200","Census Tract 9502, Cherokee County, Texas",42,37973,5062,14.55,1.38,97.69,2.19,"48073950200"
"48","073","950300","Census Tract 9503, Cherokee County, Texas",46.1,45665,7183,22.96,17.74,86.09,10.73,"48073950300"
"48","073","950400","Census Tract 9504, Cherokee County, Texas",23.7,29750,1867,35.45,16.55,32.73,66.85,"48073950400"
"48","073","950500","Census Tract 9505, Cherokee County, Texas",35.5,26057,4062,38.38,42.44,65.07,30.16,"48073950500"
"48","073","950600","Census Tract 9506, Cherokee County, Texas",34.2,42219,5821,9.95,31.64,81.74,11.51,"48073950600"
"48","073","950700","Census Tract 9507, Cherokee County, Texas",32.8,26117,3877,40.74,40.7,79.37,17.98,"48073950700"
"48","073","950801","Census Tract 9508.01, Cherokee County, Texas",33,37063,5138,26,8.76,91.79,4.3,"48073950801"
"48","073","950802","Census Tract 9508.02, Cherokee County, Texas",41.1,40766,3172,13.46,14.09,85.44,9.08,"48073950802"
"48","073","950900","Census Tract 9509, Cherokee County, Texas",34.3,42576,4366,18.31,11.11,71.71,25.68,"48073950900"
"48","073","951000","Census Tract 9510, Cherokee County, Texas",46.2,38852,3606,18.48,5.91,67.22,28.06,"48073951000"
"48","073","951100","Census Tract 9511, Cherokee County, Texas",42.2,31188,1672,25.1,5.38,78.29,18.84,"48073951100"
"48","075","950100","Census Tract 9501, Childress County, Texas",31.4,76250,2348,10.14,30.24,63.93,24.62,"48075950100"
"48","075","950200","Census Tract 9502, Childress County, Texas",40.6,39353,4767,17.42,22.4,85.5,6.84,"48075950200"
"48","077","030200","Census Tract 302, Clay County, Texas",35.9,48779,3338,23.53,2.25,96.23,0.99,"48077030200"
"48","077","030301","Census Tract 303.01, Clay County, Texas",44.1,50918,4719,8.22,5.42,95.44,0.61,"48077030301"
"48","077","030302","Census Tract 303.02, Clay County, Texas",48.9,56406,2865,3.67,3.98,95.39,0,"48077030302"
"48","079","950100","Census Tract 9501, Cochran County, Texas",37.2,37446,3155,24.93,50.36,74.33,5.8,"48079950100"
"48","081","950100","Census Tract 9501, Coke County, Texas",41.3,45833,1522,16.18,20.04,91.39,1.97,"48081950100"
"48","081","950200","Census Tract 9502, Coke County, Texas",50.2,31705,1779,14.2,17.37,96.29,0,"48081950200"
"48","083","950300","Census Tract 9503, Coleman County, Texas",38.8,21817,4613,32.97,20.38,91.87,0.54,"48083950300"
"48","083","950600","Census Tract 9506, Coleman County, Texas",53.3,37847,1544,27.76,3.3,97.41,0,"48083950600"
"48","083","950700","Census Tract 9507, Coleman County, Texas",48.1,32122,2700,24.22,12.93,90.89,5.22,"48083950700"
"48","085","030100","Census Tract 301, Collin County, Texas",40.3,56829,6202,8.19,8.85,94.02,1.77,"48085030100"
"48","085","030201","Census Tract 302.01, Collin County, Texas",38.3,81215,2592,1.16,10.22,94.06,0,"48085030201"
"48","085","030202","Census Tract 302.02, Collin County, Texas",46.6,61875,2294,9.72,7.37,98.13,0,"48085030202"
"48","085","030203","Census Tract 302.03, Collin County, Texas",30.8,67556,12041,12.55,22.31,90.35,4.74,"48085030203"
"48","085","030301","Census Tract 303.01, Collin County, Texas",39.4,67717,1699,5.39,9.59,86.64,7.3,"48085030301"
"48","085","030302","Census Tract 303.02, Collin County, Texas",40.3,133636,1823,0,1.81,91.88,7.08,"48085030302"
"48","085","030303","Census Tract 303.03, Collin County, Texas",34.8,121288,3547,1.64,2.28,94.84,1.75,"48085030303"
"48","085","030304","Census Tract 303.04, Collin County, Texas",28.9,67434,2654,10.17,21.51,91.45,3.81,"48085030304"
"48","085","030305","Census Tract 303.05, Collin County, Texas",40.1,70096,7510,5.37,17.48,87.31,4.39,"48085030305"
"48","085","030403","Census Tract 304.03, Collin County, Texas",38.7,81799,5163,6.99,14.04,78.44,8.64,"48085030403"
"48","085","030404","Census Tract 304.04, Collin County, Texas",34.5,82826,5771,5.69,14.73,76.88,7.24,"48085030404"
"48","085","030405","Census Tract 304.05, Collin County, Texas",30.9,59886,4018,6.72,15.03,82.53,3.96,"48085030405"
"48","085","030406","Census Tract 304.06, Collin County, Texas",26.8,52171,2423,18.94,36.07,73.55,10.24,"48085030406"
"48","085","030407","Census Tract 304.07, Collin County, Texas",39.5,142500,3196,0.69,12.2,83.45,7.42,"48085030407"
"48","085","030408","Census Tract 304.08, Collin County, Texas",28.4,66028,6123,14.27,42.07,89.11,1.96,"48085030408"
"48","085","030504","Census Tract 305.04, Collin County, Texas",41.2,71786,2189,5.62,3.75,85.52,2.88,"48085030504"
"48","085","030505","Census Tract 305.05, Collin County, Texas",32,66913,1676,2.33,11.63,76.37,6.86,"48085030505"
"48","085","030506","Census Tract 305.06, Collin County, Texas",36.9,109255,2623,0,8.35,79.45,5.15,"48085030506"
"48","085","030507","Census Tract 305.07, Collin County, Texas",35.4,108995,1744,2.69,6.25,89.39,2.12,"48085030507"
"48","085","030508","Census Tract 305.08, Collin County, Texas",37.1,105625,6483,0.87,4.13,88.4,1.85,"48085030508"
"48","085","030509","Census Tract 305.09, Collin County, Texas",31.1,102794,2338,1.84,12.7,70.36,4.79,"48085030509"
"48","085","030510","Census Tract 305.10, Collin County, Texas",34.7,96845,2639,1.17,6.48,56.99,12.09,"48085030510"
"48","085","030511","Census Tract 305.11, Collin County, Texas",34.1,98750,4284,0.49,14.59,75.12,4.53,"48085030511"
"48","085","030512","Census Tract 305.12, Collin County, Texas",34.1,119719,4407,3.06,4.74,73.29,8.4,"48085030512"
"48","085","030513","Census Tract 305.13, Collin County, Texas",30,81314,1617,12.31,14.22,80.46,13.79,"48085030513"
"48","085","030514","Census Tract 305.14, Collin County, Texas",34.4,80086,6608,3.75,11.56,81.49,10.31,"48085030514"
"48","085","030515","Census Tract 305.15, Collin County, Texas",32.3,99593,6079,3.83,13.49,80.82,12.83,"48085030515"
"48","085","030516","Census Tract 305.16, Collin County, Texas",29.9,73718,4322,6.85,8.77,70.87,21.1,"48085030516"
"48","085","030517","Census Tract 305.17, Collin County, Texas",31.3,92300,4610,1.13,7.16,79.89,8.42,"48085030517"
"48","085","030518","Census Tract 305.18, Collin County, Texas",34.8,138250,1336,0,18.64,74.18,6.36,"48085030518"
"48","085","030519","Census Tract 305.19, Collin County, Texas",37.9,145227,786,0,9.67,69.47,26.97,"48085030519"
"48","085","030520","Census Tract 305.20, Collin County, Texas",33.6,92309,3244,4.53,13.29,62.11,11.71,"48085030520"
"48","085","030521","Census Tract 305.21, Collin County, Texas",31.9,108026,2486,0,22.97,55.11,11.22,"48085030521"
"48","085","030522","Census Tract 305.22, Collin County, Texas",28.4,89728,2273,4.58,21.29,78.13,13.07,"48085030522"
"48","085","030523","Census Tract 305.23, Collin County, Texas",31.2,84702,6391,10.75,17.1,71.29,14.79,"48085030523"
"48","085","030524","Census Tract 305.24, Collin County, Texas",33.6,86412,1990,2.81,16.03,87.04,7.74,"48085030524"
"48","085","030525","Census Tract 305.25, Collin County, Texas",37.2,110736,6061,2.97,7.77,87.79,2.08,"48085030525"
"48","085","030526","Census Tract 305.26, Collin County, Texas",30.9,96741,5794,7.3,9.03,87.71,7.01,"48085030526"
"48","085","030527","Census Tract 305.27, Collin County, Texas",31.8,97109,3580,7.63,17.37,76.2,10.78,"48085030527"
"48","085","030528","Census Tract 305.28, Collin County, Texas",36.3,116667,6887,3.69,3.33,92.13,2.28,"48085030528"
"48","085","030529","Census Tract 305.29, Collin County, Texas",40.1,91193,3078,4.87,6.24,75.18,18.71,"48085030529"
"48","085","030530","Census Tract 305.30, Collin County, Texas",36.4,95903,6486,2.7,4.01,87.85,5.8,"48085030530"
"48","085","030531","Census Tract 305.31, Collin County, Texas",37.2,124891,5092,3.85,5.5,90.83,2.89,"48085030531"
"48","085","030601","Census Tract 306.01, Collin County, Texas",39.6,123770,8403,1.66,4.4,88.88,5.12,"48085030601"
"48","085","030603","Census Tract 306.03, Collin County, Texas",30.8,61400,7092,8.41,20.52,84.81,10.1,"48085030603"
"48","085","030604","Census Tract 306.04, Collin County, Texas",29.9,71618,3064,9.91,13.58,63.9,19.06,"48085030604"
"48","085","030605","Census Tract 306.05, Collin County, Texas",29.3,60785,5650,2.88,18.78,76.34,15.2,"48085030605"
"48","085","030701","Census Tract 307.01, Collin County, Texas",30.1,41891,3702,37.3,26.61,72.56,19.96,"48085030701"
"48","085","030702","Census Tract 307.02, Collin County, Texas",32.3,37826,4460,27.62,43.79,82.6,8.77,"48085030702"
"48","085","030801","Census Tract 308.01, Collin County, Texas",27.5,39907,3425,17.34,41.64,72.47,15.39,"48085030801"
"48","085","030802","Census Tract 308.02, Collin County, Texas",33.3,40363,5816,27.14,31.53,74.45,11.49,"48085030802"
"48","085","030900","Census Tract 309, Collin County, Texas",29,29311,8805,33.15,53.24,72.81,19.14,"48085030900"
"48","085","031001","Census Tract 310.01, Collin County, Texas",37.4,54483,6818,7.72,23.64,92.53,0,"48085031001"
"48","085","031003","Census Tract 310.03, Collin County, Texas",31.1,70045,3879,8.28,23.82,93.92,2.91,"48085031003"
"48","085","031004","Census Tract 310.04, Collin County, Texas",32.7,54421,5683,8.24,19.95,93.14,1.55,"48085031004"
"48","085","031100","Census Tract 311, Collin County, Texas",40.8,57185,9390,14,15.99,87.4,3.07,"48085031100"
"48","085","031201","Census Tract 312.01, Collin County, Texas",36.3,76492,3925,2.88,9.83,91.92,1.43,"48085031201"
"48","085","031202","Census Tract 312.02, Collin County, Texas",29.7,62908,3641,3.85,12.91,82.01,5.49,"48085031202"
"48","085","031308","Census Tract 313.08, Collin County, Texas",32.5,79965,6179,4.71,11.36,77.94,9.9,"48085031308"
"48","085","031309","Census Tract 313.09, Collin County, Texas",30.9,70558,8631,2.57,10.72,74.53,13.07,"48085031309"
"48","085","031310","Census Tract 313.10, Collin County, Texas",34.2,70125,8486,4.81,19.64,82.95,4.67,"48085031310"
"48","085","031311","Census Tract 313.11, Collin County, Texas",33.8,81893,8069,3,13.66,79.95,7.6,"48085031311"
"48","085","031312","Census Tract 313.12, Collin County, Texas",44.4,111674,6175,3.9,8,76.6,6.45,"48085031312"
"48","085","031313","Census Tract 313.13, Collin County, Texas",36.1,126267,10911,3.03,8.66,65.9,7.06,"48085031313"
"48","085","031314","Census Tract 313.14, Collin County, Texas",43.3,131534,1926,0,1.45,90.91,0,"48085031314"
"48","085","031315","Census Tract 313.15, Collin County, Texas",33.6,81795,14091,6.3,13.52,62.66,13.7,"48085031315"
"48","085","031316","Census Tract 313.16, Collin County, Texas",38.4,112453,6467,6.06,6.17,44.1,10.07,"48085031316"
