"vtd.key1","tract.key","county","cntyname","tract","vtdname","pop10","afact","state","NAME","medianage","income","totalpop","poverty","hispanic","white","black","Pres_D_08","Pres_R_08","Shape_area"
"481410156","48141010341","48141","El Paso TX","0103.41","481410156","4687","0.583 ","48","Census Tract 103.41, El Paso County, Texas",27.6,46885,13562,18.89,89.8,79.53,1.87,"955","156",94803630.1005
"481410157","48141010332","48141","El Paso TX","0103.32","481410157","6347","0.331 ","48","Census Tract 103.32, El Paso County, Texas",22.9,27478,6847,37.86,89.27,89.6,2.48,"1220","387",376216498.57
"481410158","48141010404","48141","El Paso TX","0104.04","481410158","2609","0.441 ","48","Census Tract 104.04, El Paso County, Texas",29.6,34013,4775,19.89,92.82,87.94,0.21,"665","433",137086367.846
"481410159","48141010407","48141","El Paso TX","0104.07","481410159","6341","0.465 ","48","Census Tract 104.07, El Paso County, Texas",23.1,24119,6416,58.15,100,87.86,0,"1166","193",35723200.7525
"481410160","48141010505","48141","El Paso TX","0105.05","481410160","3866","0.455 ","48","Census Tract 105.05, El Paso County, Texas",24.7,23149,3544,42.35,98.67,79.23,1.24,"1396","351",70572664.9599
"481410161","48141010506","48141","El Paso TX","0105.06","481410161","1863","0.485 ","48","Census Tract 105.06, El Paso County, Texas",26,23250,3063,51.94,98.76,79.37,0,"332","112",253731208.724
"481410162","48141003404","48141","El Paso TX","0034.04","481410162","487","1 ","48","Census Tract 34.04, El Paso County, Texas",48.1,48908,5947,9.3,68.79,78.17,4.61,"79","40",177887.492819
"481410163","48141010347","48141","El Paso TX","0103.47","481410163","6","1 ","48","Census Tract 103.47, El Paso County, Texas",47.3,27169,2967,38.32,92.62,65.52,0,"0","0",311741.692196
"481410164","48141003402","48141","El Paso TX","0034.02","481410164","41","1 ","48","Census Tract 34.02, El Paso County, Texas",26.5,25867,6010,33.16,88.65,80.93,2.95,"3","2",364567.645846
"481410165","48141010341","48141","El Paso TX","0103.41","481410165","7239","1 ","48","Census Tract 103.41, El Paso County, Texas",27.6,46885,13562,18.89,89.8,79.53,1.87,"1011","445",2526362.7562
"481410167","48141010343","48141","El Paso TX","0103.43","481410167","3159","1 ","48","Census Tract 103.43, El Paso County, Texas",35,65000,5093,7.46,76.67,85.92,1.83,"347","143",1187866.36752
"481410168","48141010334","48141","El Paso TX","0103.34","481410168","99","1 ","48","Census Tract 103.34, El Paso County, Texas",17.8,26276,3846,51.11,97.58,79.67,1.69,"11","2",14385484.5814
"481410169","48141010502","48141","El Paso TX","0105.02","481410169","351","0.924 ","48","Census Tract 105.02, El Paso County, Texas",32,33415,2021,33.89,87.23,94.26,0.59,"24","13",12365461.5378
"481410170","48141010213","48141","El Paso TX","0102.13","481410170","675","0.971 ","48","Census Tract 102.13, El Paso County, Texas",33.9,109494,4808,5.66,56.3,79.26,0,"63","81",12037008.8958
"481410171","48141010341","48141","El Paso TX","0103.41","481410171","3422","1 ","48","Census Tract 103.41, El Paso County, Texas",27.6,46885,13562,18.89,89.8,79.53,1.87,"0","0",7150397.31777
"481410172","48141010341","48141","El Paso TX","0103.41","481410172","141","1 ","48","Census Tract 103.41, El Paso County, Texas",27.6,46885,13562,18.89,89.8,79.53,1.87,"0","0",1260303.59831
"481410173","48141010342","48141","El Paso TX","0103.42","481410173","1292","1 ","48","Census Tract 103.42, El Paso County, Texas",26.8,55828,9373,11.44,85.01,77.41,3.41,"0","0",1775991.26341
"481430024","48143950202","48143","Erath TX","9502.02","481430024","933","0.884 ","48","Census Tract 9502.02, Erath County, Texas",38,44253,6342,16.1,11.53,93.2,0,"123","467",25548700.979
"481430030","48143950100","48143","Erath TX","9501.00","481430030","803","1 ","48","Census Tract 9501, Erath County, Texas",46.7,53013,2929,6.59,10.38,89.79,0,"58","311",165462989.593
"481430033","48143950500","48143","Erath TX","9505.00","481430033","2486","0.882 ","48","Census Tract 9505, Erath County, Texas",23.1,30697,7594,27.37,19.62,89.02,1.37,"259","598",1659392.91246
"481430034","48143950100","48143","Erath TX","9501.00","481430034","817","0.773 ","48","Census Tract 9501, Erath County, Texas",46.7,53013,2929,6.59,10.38,89.79,0,"97","492",257923441.196
"481430041","48143950100","48143","Erath TX","9501.00","481430041","801","0.886 ","48","Census Tract 9501, Erath County, Texas",46.7,53013,2929,6.59,10.38,89.79,0,"65","396",212368636.295
"481430044","48143950202","48143","Erath TX","9502.02","481430044","961","0.413 ","48","Census Tract 9502.02, Erath County, Texas",38,44253,6342,16.1,11.53,93.2,0,"169","775",522461773.041
"481430045","48143950400","48143","Erath TX","9504.00","481430045","2549","1 ","48","Census Tract 9504, Erath County, Texas",34,39855,5540,25.72,11.21,89.01,1.99,"287","797",2021175.44595
"481430046","48143950500","48143","Erath TX","9505.00","481430046","1643","0.927 ","48","Census Tract 9505, Erath County, Texas",23.1,30697,7594,27.37,19.62,89.02,1.37,"141","417",1061813.77732
"481430047","48143950500","48143","Erath TX","9505.00","481430047","1916","0.85 ","48","Census Tract 9505, Erath County, Texas",23.1,30697,7594,27.37,19.62,89.02,1.37,"172","591",3498411.72863
"481450104","48145000800","48145","Falls TX","0008.00","Vtng Dist 0104","1000","1 ","48","Census Tract 8, Falls County, Texas",43.6,43142,3670,20.45,14.25,84.03,12.75,"96","363",346750887.92
"481450302","48145000800","48145","Falls TX","0008.00","481450302","1335","0.753 ","48","Census Tract 8, Falls County, Texas",43.6,43142,3670,20.45,14.25,84.03,12.75,"68","54",40686722.2266
"48149001E","48149970300","48149","Fayette TX","9703.00","Vtng Dist 001E","1375","0.713 ","48","Census Tract 9703, Fayette County, Texas",42.1,37558,5925,15.92,23.54,82.53,11.09,"166","426",49809498.1763
"48149001N","48149970300","48149","Fayette TX","9703.00","Vtng Dist 001N","3224","0.926 ","48","Census Tract 9703, Fayette County, Texas",42.1,37558,5925,15.92,23.54,82.53,11.09,"456","947",38674254.7663
"481571003","48157670800","48157","Fort Bend TX","6708.00","481571003","5028","0.746 ","48","Census Tract 6708, Fort Bend County, Texas",28.8,61481,13275,9.27,30.24,28.24,61.17,"799","205",12767661.8519
"481571008","48157675800","48157","Fort Bend TX","6758.00","Vtng Dist 1008","1447","1 ","48","Census Tract 6758, Fort Bend County, Texas",44.2,47115,3097,17.16,27.09,65.61,22.12,"155","405",147377377.197
"481571013","48157675100","48157","Fort Bend TX","6751.00","481571013","2425","0.524 ","48","Census Tract 6751, Fort Bend County, Texas",33.7,60515,9341,12.44,51.71,71.02,12.79,"545","811",13567145.0567
"481571016","48157675200","48157","Fort Bend TX","6752.00","Vtng Dist 1016","3552","1 ","48","Census Tract 6752, Fort Bend County, Texas",29.4,40641,5885,15.97,71.33,82.45,4.6,"281","609",1993425.22243
"481571018","48157675600","48157","Fort Bend TX","6756.00","Vtng Dist 1018","3135","0.996 ","48","Census Tract 6756, Fort Bend County, Texas",38.5,57021,4832,6.04,27.28,91.78,0,"225","788",179762156.196
"481571040","48157674900","48157","Fort Bend TX","6749.00","Vtng Dist 1040","5543","0.89 ","48","Census Tract 6749, Fort Bend County, Texas",30.6,37926,4881,35.64,61.09,62.34,20.12,"772","222",12088231.9301
"481571048","48157674800","48157","Fort Bend TX","6748.00","481571048","3225","0.86 ","48","Census Tract 6748, Fort Bend County, Texas",32.9,36293,6056,26.57,47.87,63.54,25.97,"407","238",2920545.61394
"481571058","48157674502","48157","Fort Bend TX","6745.02","481571058","1943","0.933 ","48","Census Tract 6745.02, Fort Bend County, Texas",33.7,115981,15450,3.9,18.8,60.77,21.13,"265","189",30220792.9121
"481571067","48157674604","48157","Fort Bend TX","6746.04","Vtng Dist 1067","4607","1 ","48","Census Tract 6746.04, Fort Bend County, Texas",35.1,98285,4469,6.85,23.14,39.92,34.55,"970","628",7714970.51211
"481571073","48157674800","48157","Fort Bend TX","6748.00","Vtng Dist 1073","2420","1 ","48","Census Tract 6748, Fort Bend County, Texas",32.9,36293,6056,26.57,47.87,63.54,25.97,"271","592",2215292.34134
"481571074","48157675100","48157","Fort Bend TX","6751.00","Vtng Dist 1074","5387","1 ","48","Census Tract 6751, Fort Bend County, Texas",33.7,60515,9341,12.44,51.71,71.02,12.79,"751","737",5857482.13355
"481571076","48157674700","48157","Fort Bend TX","6747.00","481571076","7803","1 ","48","Census Tract 6747, Fort Bend County, Texas",32.4,81691,10012,9.57,23.09,50.06,26.45,"1385","988",18059566.6023
"481571085","48157674603","48157","Fort Bend TX","6746.03","481571085","4962","0.958 ","48","Census Tract 6746.03, Fort Bend County, Texas",34.9,71529,5933,7.01,32.85,71.41,12.83,"854","1019",3383995.45006
"481571087","48157674602","48157","Fort Bend TX","6746.02","481571087","3638","0.928 ","48","Census Tract 6746.02, Fort Bend County, Texas",35.6,117853,7691,1.91,10.67,75.35,8.22,"442","1159",2247616.11762
"481571097","48157674502","48157","Fort Bend TX","6745.02","481571097","7447","1 ","48","Census Tract 6745.02, Fort Bend County, Texas",33.7,115981,15450,3.9,18.8,60.77,21.13,"1029","1428",15930100.0331
"481571103","48157673400","48157","Fort Bend TX","6734.00","481571103","5347","1 ","48","Census Tract 6734, Fort Bend County, Texas",37.8,122767,11334,4.78,20.45,77.32,13.01,"526","1368",26916447.0019
"481571114","48157670800","48157","Fort Bend TX","6708.00","481571114","9321","0.902 ","48","Census Tract 6708, Fort Bend County, Texas",28.8,61481,13275,9.27,30.24,28.24,61.17,"3296","224",6159972.26879
"481571118","48157674502","48157","Fort Bend TX","6745.02","481571118","5834","1 ","48","Census Tract 6745.02, Fort Bend County, Texas",33.7,115981,15450,3.9,18.8,60.77,21.13,"1228","1704",18928663.8952
"481571128","48157674602","48157","Fort Bend TX","6746.02","481571128","2644","0.575 ","48","Census Tract 6746.02, Fort Bend County, Texas",35.6,117853,7691,1.91,10.67,75.35,8.22,"694","1662",5365862.54765
"481571134","48157670700","48157","Fort Bend TX","6707.00","481571134","1301","0.98 ","48","Census Tract 6707, Fort Bend County, Texas",38.7,49375,2644,16.57,23.15,25.61,58.96,"125","118",27517727.9302
"481572028","48157671001","48157","Fort Bend TX","6710.01","481572028","2269","0.833 ","48","Census Tract 6710.01, Fort Bend County, Texas",48.6,86196,5236,9.95,8.38,80.21,14.92,"682","982",1959452.79323
"481572030","48157671001","48157","Fort Bend TX","6710.01","481572030","3143","0.954 ","48","Census Tract 6710.01, Fort Bend County, Texas",48.6,86196,5236,9.95,8.38,80.21,14.92,"775","1345",3303808.21939
"481572033","48157671002","48157","Fort Bend TX","6710.02","481572033","874","0.998 ","48","Census Tract 6710.02, Fort Bend County, Texas",46.4,71699,6052,5.16,20.29,40.05,47.14,"345","138",834347.527078
"481572034","48157670902","48157","Fort Bend TX","6709.02","Vtng Dist 2034","3620","1 ","48","Census Tract 6709.02, Fort Bend County, Texas",26,69087,3748,2.87,22.01,32.68,61.05,"991","52",7011786.29946
"481572036","48157670700","48157","Fort Bend TX","6707.00","Vtng Dist 2036","1506","1 ","48","Census Tract 6707, Fort Bend County, Texas",38.7,49375,2644,16.57,23.15,25.61,58.96,"742","31",828311.807196
"481572050","48157670601","48157","Fort Bend TX","6706.01","Vtng Dist 2050","3913","1 ","48","Census Tract 6706.01, Fort Bend County, Texas",16.9,64156,8629,5.09,10.86,7.45,86.66,"2040","82",1613447.8825
"481572051","48157670400","48157","Fort Bend TX","6704.00","Vtng Dist 2051","2816","0.889 ","48","Census Tract 6704, Fort Bend County, Texas",23.4,49013,4867,15.12,11.92,8.67,84.63,"1336","35",2825315.85001
"481572061","48157674501","48157","Fort Bend TX","6745.01","Vtng Dist 2061","6463","0.968 ","48","Census Tract 6745.01, Fort Bend County, Texas",34.3,108137,4697,4.16,9.26,52.42,22.08,"908","573",24212633.5429
"481572071","48157671200","48157","Fort Bend TX","6712.00","Vtng Dist 2071","1058","1 ","48","Census Tract 6712, Fort Bend County, Texas",39.6,47264,5462,19.21,27.98,28.52,50.48,"243","29",855083.748986
"481572077","48157671100","48157","Fort Bend TX","6711.00","Vtng Dist 2077","1944","1 ","48","Census Tract 6711, Fort Bend County, Texas",31.1,50817,8170,14.86,42.91,50.42,37.75,"909","117",1587122.7529
"481572091","48157671002","48157","Fort Bend TX","6710.02","481572091","943","1 ","48","Census Tract 6710.02, Fort Bend County, Texas",46.4,71699,6052,5.16,20.29,40.05,47.14,"386","203",385754.836465
"481572092","48157671100","48157","Fort Bend TX","6711.00","481572092","1096","1 ","48","Census Tract 6711, Fort Bend County, Texas",31.1,50817,8170,14.86,42.91,50.42,37.75,"339","261",957670.177199
"481572093","48157671100","48157","Fort Bend TX","6711.00","481572093","786","1 ","48","Census Tract 6711, Fort Bend County, Texas",31.1,50817,8170,14.86,42.91,50.42,37.75,"163","95",1110222.41027
"481572096","48157672002","48157","Fort Bend TX","6720.02","481572096","5749","1 ","48","Census Tract 6720.02, Fort Bend County, Texas",26.6,54799,6410,7.75,16.32,46.83,21.92,"837","490",2410977.71185
"481572108","48157670901","48157","Fort Bend TX","6709.01","481572108","5635","0.999 ","48","Census Tract 6709.01, Fort Bend County, Texas",40.6,111813,9050,4.7,9.79,35.82,41.66,"1734","1092",12590504.5647
"481572112","48157671100","48157","Fort Bend TX","6711.00","481572112","2291","1 ","48","Census Tract 6711, Fort Bend County, Texas",31.1,50817,8170,14.86,42.91,50.42,37.75,"135","52",2078920.8805
"481572115","48157671002","48157","Fort Bend TX","6710.02","481572115","2582","1 ","48","Census Tract 6710.02, Fort Bend County, Texas",46.4,71699,6052,5.16,20.29,40.05,47.14,"765","306",1446077.84568
"481572123","48157670102","48157","Fort Bend TX","6701.02","481572123","2382","0.663 ","48","Census Tract 6701.02, Fort Bend County, Texas",22.3,40580,3446,23.72,14.02,14.22,84.53,"1145","46",1617501.95525
"481572136","48157670700","48157","Fort Bend TX","6707.00","481572136","546","1 ","48","Census Tract 6707, Fort Bend County, Texas",38.7,49375,2644,16.57,23.15,25.61,58.96,"164","91",2011400.14159
"481572137","48157671400","48157","Fort Bend TX","6714.00","481572137","1827","1 ","48","Census Tract 6714, Fort Bend County, Texas",27.9,50960,7758,12.13,19.61,30.87,20.66,"174","91",1167623.44746
"481572138","48157671400","48157","Fort Bend TX","6714.00","481572138","296","0.97 ","48","Census Tract 6714, Fort Bend County, Texas",27.9,50960,7758,12.13,19.61,30.87,20.66,"150","35",494405.225589
"481572139","48157671400","48157","Fort Bend TX","6714.00","481572139","115","1 ","48","Census Tract 6714, Fort Bend County, Texas",27.9,50960,7758,12.13,19.61,30.87,20.66,"36","5",46831.7972602
"481572140","48157671800","48157","Fort Bend TX","6718.00","481572140","1703","1 ","48","Census Tract 6718, Fort Bend County, Texas",43.8,59247,2880,5.24,35.1,51.53,25.45,"379","226",6444866.02762
"481572141","48157671100","48157","Fort Bend TX","6711.00","481572141","435","1 ","48","Census Tract 6711, Fort Bend County, Texas",31.1,50817,8170,14.86,42.91,50.42,37.75,"108","3",416056.331646
"481573006","48157673200","48157","Fort Bend TX","6732.00","481573006","4542","0.571 ","48","Census Tract 6732, Fort Bend County, Texas",40.6,98523,3740,9.87,19.68,78.64,15.67,"713","2429",116282720.285
"481573019","48157673200","48157","Fort Bend TX","6732.00","481573019","1017","0.651 ","48","Census Tract 6732, Fort Bend County, Texas",40.6,98523,3740,9.87,19.68,78.64,15.67,"172","542",67487963.5913
"481573035","48157672302","48157","Fort Bend TX","6723.02","481573035","2214","0.567 ","48","Census Tract 6723.02, Fort Bend County, Texas",40.2,74628,9368,3.41,12.34,62.57,7.8,"566","787",2350689.46992
"481573038","48157673102","48157","Fort Bend TX","6731.02","481573038","5637","0.783 ","48","Census Tract 6731.02, Fort Bend County, Texas",35.5,127154,12621,1.01,15.08,73.81,4.54,"1823","4487",7431195.27647
"481573041","48157673600","48157","Fort Bend TX","6736.00","481573041","2784","0.846 ","48","Census Tract 6736, Fort Bend County, Texas",38.4,101710,7365,0.95,13.59,90.6,4.03,"382","1422",3097195.12232
"481573057","48157673300","48157","Fort Bend TX","6733.00","481573057","634","1 ","48","Census Tract 6733, Fort Bend County, Texas",48,119309,4065,2.96,7.87,90.92,4.13,"75","232",45997409.7451
"481573063","48157673600","48157","Fort Bend TX","6736.00","481573063","4182","0.987 ","48","Census Tract 6736, Fort Bend County, Texas",38.4,101710,7365,0.95,13.59,90.6,4.03,"517","1888",5785133.76448
"481573069","48157671700","48157","Fort Bend TX","6717.00","Vtng Dist 3069","582","1 ","48","Census Tract 6717, Fort Bend County, Texas",51.2,109965,5126,3.84,8.68,77.39,1.56,"112","186",406163.287596
"481573082","48157673500","48157","Fort Bend TX","6735.00","481573082","2932","0.461 ","48","Census Tract 6735, Fort Bend County, Texas",41.4,109449,8951,6.86,15.37,80.61,14.32,"115","145",8859159.31731
"481573083","48157672900","48157","Fort Bend TX","6729.00","481573083","16329","1 ","48","Census Tract 6729, Fort Bend County, Texas",31.3,74558,22129,6.33,27.15,46.66,26.39,"1315","978",19573365.2653
"481573086","48157672301","48157","Fort Bend TX","6723.01","481573086","3488","0.664 ","48","Census Tract 6723.01, Fort Bend County, Texas",32.5,67365,8107,9.08,19.25,35.59,11.69,"684","457",1913288.99671
"481573099","48157672500","48157","Fort Bend TX","6725.00","Vtng Dist 3099","3183","0.643 ","48","Census Tract 6725, Fort Bend County, Texas",31.1,65514,7856,13.69,34,39.08,19.83,"981","744",2712006.43147
"481573101","48157672601","48157","Fort Bend TX","6726.01","Vtng Dist 3101","6800","0.899 ","48","Census Tract 6726.01, Fort Bend County, Texas",29.5,51542,10452,5.8,42.84,38.71,31.18,"1294","532",3147694.18571
"481573104","48157673500","48157","Fort Bend TX","6735.00","481573104","5046","0.982 ","48","Census Tract 6735, Fort Bend County, Texas",41.4,109449,8951,6.86,15.37,80.61,14.32,"642","1979",6007819.603
